F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_49_153.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_49_153.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_49_153.jpg, 0, 0.395862, 0, 0.6558816
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_49_254.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_49_254.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_49_254.jpg, 0, 0.09391553, 0, 0.9108397
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_49_356.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_49_356.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_49_356.jpg, 0, 0, 0, 0.8888034
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_49_458.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_49_458.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_49_458.jpg, 0, 0, 0, 0.879893
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_49_560.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_49_560.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_49_560.jpg, 0, 0.2205915, 0, 0.9965653
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_49_662.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_49_662.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_49_662.jpg, 0, 0.518618, 0, 1.44629
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_49_762.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_49_762.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_49_762.jpg, 0, 0.8192844, 0, 2.29872
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_49_864.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_49_864.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_49_864.jpg, 0, 1, 0, 3.441625
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_49_964.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_49_964.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_49_964.jpg, 0, 1, 0, 4.614752
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_50_065.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_50_065.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_50_065.jpg, 0, 1, 0, 5.774479
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_50_165.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_50_165.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_50_165.jpg, -0.2908806, 1, 0, 6.905026
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_50_265.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_50_265.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_50_265.jpg, -0.2042461, 1, 0, 8.022738
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_50_368.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_50_368.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_50_368.jpg, 0, 0.7218172, 0, 8.957389
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_50_469.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_50_469.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_50_469.jpg, 0, 0.4173009, 0, 9.528169
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_50_571.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_50_571.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_50_571.jpg, 0, 0.119221, 0, 9.731427
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_50_673.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_50_673.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_50_673.jpg, 0, 0, 0, 9.64396
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_50_775.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_50_775.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_50_775.jpg, -0.2714585, 0, 0, 9.526759
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_50_877.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_50_877.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_50_877.jpg, -0.5698119, 0, 0, 9.34816
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_50_979.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_50_979.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_50_979.jpg, -0.4991283, 0, 0, 9.168888
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_51_082.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_51_082.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_51_082.jpg, -0.1996345, 0, 0, 9.090958
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_51_185.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_51_185.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_51_185.jpg, 0, 0, 0, 8.987486
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_51_287.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_51_287.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_51_287.jpg, -0.1527668, 0, 0, 8.892797
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_51_388.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_51_388.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_51_388.jpg, -0.4111403, 0, 0, 8.757811
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_51_487.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_51_487.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_51_487.jpg, -0.11505, 0, 0, 8.672027
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_51_590.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_51_590.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_51_590.jpg, -0.3836413, 0, 0, 8.557475
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_51_690.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_51_690.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_51_690.jpg, -0.6670231, 0, 0, 8.410505
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_51_793.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_51_793.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_51_793.jpg, -0.3885643, 0, 0, 8.331488
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_51_896.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_51_896.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_51_896.jpg, -0.09123183, 0, 0, 8.250605
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_51_998.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_51_998.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_51_998.jpg, 0, 0, 0, 8.157194
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_52_098.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_52_098.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_52_098.jpg, 0, 0, 0, 8.074915
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_52_198.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_52_198.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_52_198.jpg, 0, 0, 0, 7.977761
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_52_301.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_52_301.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_52_301.jpg, -0.1880298, 0, 0, 7.889479
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_52_403.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_52_403.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_52_403.jpg, -0.4331618, 0, 0, 7.746428
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_52_505.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_52_505.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_52_505.jpg, -0.1302087, 0, 0, 7.673443
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_52_607.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_52_607.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_52_607.jpg, 0, 0, 0, 7.587669
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_52_707.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_52_707.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_52_707.jpg, 0, 0, 0, 7.511089
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_52_809.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_52_809.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_52_809.jpg, -0.2746264, 0, 0, 7.413116
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_52_910.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_52_910.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_52_910.jpg, -0.4835054, 0, 0, 7.290489
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_53_012.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_53_012.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_53_012.jpg, -0.1882868, 0, 0, 7.224668
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_53_114.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_53_114.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_53_114.jpg, 0, 0, 0, 7.142998
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_53_217.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_53_217.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_53_217.jpg, -0.1650714, 0, 0, 7.06666
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_53_317.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_53_317.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_53_317.jpg, -0.4616224, 0, 0, 6.942285
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_53_419.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_53_419.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_53_419.jpg, -0.1672518, 0, 0, 6.861649
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_53_519.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_53_519.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_53_519.jpg, 0, 0, 0, 6.78549
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_53_622.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_53_622.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_53_622.jpg, 0, 0.1295953, 0, 6.760919
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_53_723.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_53_723.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_53_723.jpg, 0, 0.4317833, 0, 7.06459
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_53_826.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_53_826.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_53_826.jpg, 0, 0.7307905, 0, 7.72608
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_53_929.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_53_929.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_53_929.jpg, 0, 1, 0, 8.736048
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_54_031.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_54_031.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_54_031.jpg, 0, 1, 0, 9.855785
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_54_133.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_54_133.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_54_133.jpg, 0, 1, 0, 10.96458
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_54_234.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_54_234.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_54_234.jpg, -0.25625, 1, 0, 12.15483
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_54_336.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_54_336.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_54_336.jpg, -0.5183314, 1, 0, 12.88918
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_54_441.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_54_441.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_54_441.jpg, -0.1535591, 1, 0, 14.26956
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_54_543.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_54_543.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_54_543.jpg, 0, 1, 0, 15.37479
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_54_644.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_54_644.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_54_644.jpg, 0, 1, 0, 16.37611
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_54_745.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_54_745.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_54_745.jpg, 0, 1, 0, 17.46593
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_54_847.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_54_847.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_54_847.jpg, 0, 1, 0, 18.48653
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_54_947.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_54_947.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_54_947.jpg, -0.06910959, 1, 0, 19.51682
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_55_050.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_55_050.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_55_050.jpg, -0.3686034, 1, 0, 20.4573
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_55_152.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_55_152.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_55_152.jpg, -0.1258412, 1, 0, 21.44352
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_55_251.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_55_251.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_55_251.jpg, 0, 1, 0, 22.4316
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_55_353.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_55_353.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_55_353.jpg, 0, 1, 0, 23.40482
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_55_455.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_55_455.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_55_455.jpg, 0, 1, 0, 24.38103
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_55_556.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_55_556.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_55_556.jpg, 0, 1, 0, 25.34326
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_55_660.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_55_660.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_55_660.jpg, -0.3098646, 1, 0, 26.43788
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_55_763.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_55_763.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_55_763.jpg, -0.4118082, 1, 0, 27.2226
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_55_867.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_55_867.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_55_867.jpg, -0.1126791, 1, 0, 28.16135
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_55_969.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_55_969.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_55_969.jpg, 0, 1, 0, 29.07059
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_56_069.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_56_069.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_56_069.jpg, 0, 1, 0, 29.98393
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_56_170.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_56_170.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_56_170.jpg, -0.0410541, 1, 0, 30.19006
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_56_272.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_56_272.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_56_272.jpg, -0.3396953, 1, 0, 30.16533
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_56_373.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_56_373.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_56_373.jpg, -0.120943, 1, 0, 30.19053
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_56_474.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_56_474.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_56_474.jpg, 0, 1, 0, 30.18989
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_56_575.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_56_575.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_56_575.jpg, 0, 1, 0, 30.19025
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_56_675.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_56_675.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_56_675.jpg, 0, 1, 0, 30.19029
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_56_776.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_56_776.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_56_776.jpg, 0, 1, 0, 30.19072
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_56_877.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_56_877.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_56_877.jpg, 0, 1, 0, 30.19032
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_56_979.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_56_979.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_56_979.jpg, 0, 0.8706594, 0, 30.16997
F:\Self_Driving_Car\IMG\center_2018_12_28_02_27_57_081.jpg, F:\Self_Driving_Car\IMG\left_2018_12_28_02_27_57_081.jpg, F:\Self_Driving_Car\IMG\right_2018_12_28_02_27_57_081.jpg, -0.06377088, 0.5667825, 0, 30.09249
